category,clean_text
2, Thanks!  Good to know.
2, okay. Thanks.
2," Seat 14A, Flight UA895"
2, is it on a flight now? Thanks for reply.
2, it can't be delivered. It has to be held there for me to cross the border to pick up. Please don't try to deliver.
2," are you looking for European Flight attendants for Paris or Frankfurt?Best, Fabrice"
2, need help. Never got tickets. Conf #ggqzqd
2," some compensation (e.g. upgrade to higher class for my rescheduled flight to MUC today) will be appreciated, though ;)"
2,"Sorry, . I accidentally popuLate Flightd with you instead of . Can't wait 'til ""U"" are the only ""U"" in the sky. #NewAmericanStinks"
2, what's with the layover in Canada from the UA125? Is that scheduled?
2, all set. Figured it out at the baggage office!
2, I have $20 and I'll draw you a super sweet picture of your choosing. Will that get me round-trip to San Diego? 🌴🌴 It's so cold here.
2, download jeokoo the American app for air travelers
2, Can I get a follow? I fly with you for Christmas.
2, Phone
2, Pick
2, 24 seats available on the 2:15 pm from ORD to RDU...I need 2 seats please
2, if I was rebooked do I have to pick up my luggage?
2, I am following - you need to follow me for DM?
2, just called and did it. Should have earlier because I'm being sent to DCA first and THEN to pvd. We may rent a car instead.
2, I went from Sacramento to Minneapolis at the end of October 2014 in business class.
2, I see several economy plus can you put us in those. We don't have to be seated together
2, I see you coming to get me and @AggieMensGolf in Hawaii! #12thMan http://t.co/G8DKa3Edhf
2, I have a question
2, I see two flights with two seats in the morning can we get on those
2, we will be at the airport first thing in the morning
2, Doesn't have to be same flight 2 and 2 will work also
2, yes. On a nonstop to Memphis tomorrow morning. With the snow coming in I got my fingers crossed it will go.
2, traveling with 3 young kids!! Chose our original flights for a reason.
2, are there any upgrades avail to get us all on the same flight
2, is flight number 1142 Denver to Las Vegas 1125 on Sunday feb 22 Cancelled Flighted ?
2," After all I have been through on this trip, can you get me on another airline home?"
2, U blow
2, what's the best way to get your tickets? Print off at home or go to check in desk?
2, why are there no early morning flights from HNL to anywhere in the continental US? Example- Monday 4/20. Need flight to PHL
2," I have requested upgrade for EWR BOM flight, end of May. Miles + copay. When will i know if I am upgraded?"
2, any plans of restating nonstop service between IAD and South Florida?  We miss our flights to FLL.
2, following
2, please update what is going to happen to passengers now that flt ua14 has been Cancelled Flightled
2, could really use your help getting our bags at IAD. We're headed to YOW but now going to YXU
2, It appears there are six flights to Calgary tomorrow is this correct?
2," do u serve peanuts/nuts on yr flights yr policies r confusing contradictory advice Pls help #Anaphylaxis,will u ask those 2 refrain?"
2, is there another airport closer to Calgary we can fly out of tomorrow.
2, Yes. About an hour after landing.
2, On flight 1220 right now...
2, Can you help me get a flight out tonight to Houston?Just don't want to be stuck here till Monday with all this bad weather moving in
2, hoping to get out earlier than 2/23 (only phone option) or assistance with hotel.
2, I was on UA1069 today and left my sunglasses in seat 26F. Please help me get them back! #UnitedAirlines
2, who do I need to contact regrading a complaint and to get a voucher funds for future travel on United?
2, @ehsanisMpowered lmfao
2, where's the crew for ua748?
2," hey, I missed my outbound flight - can I still use my return ticket?"
2, The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/N2fvElcYgz
2, - any way to get a message to an international flight gate at EWR?      Road conditions are horrible trying to get to flight ...
2, Hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen?
2, can I get your service desk # at IAD?
2, - it is possible to make a ticket change via Twitter? Traveling internationally and can't make calls... Thanks in advance!
2, give me an email address and I'll send the actually screen shot to you.
2, also checked email you have on file for me and it is correct
2, !!!!! YAAYY!!! YAY PROM!!!! http://t.co/DXicoyioxF
2, SATURDAY this morning Man dies from Ebola http://t.co/hXVVIS0VWw
2, So what's allowed or what's not allowed to be carried in my checked baggage?
2," I haven't booked yet, I'm asking before I book"
2, since UA 1226 ORD-EWR is delayed pushing it into meal time does that mean it will be catered with meals in First?
2, correct?  What's correct?  Sorry I'm lost
2, I'm flying UA but *G with A3
2," we have developers flying down tmrw morn. w/45 min layover, there is an earlier flight to have 1.5hr layover, can move them up?"
2, Home is Calgary can you get us there without the added expense of accommodations and meals.
2, nope.  no case id either time.
2," A3 Gold. So the international baggage limit apply when booked on 1 ticket,even for a domestic leg?  What if I travel with 2 friends?"
2, already DM you my concern. Pls check.
2," I'm aware, I fly a lot :) Just sad I had to change my shoes (boots), ha! #HappyFlight"
2, same flight number different flight. I'm heading to MPLS
2, flights taking off from IAD this afternoon?
2, I will. I have to get to Bangkok. I have just 17 days to spend with my husband in his mid deployment leave. Like to get there asap
2, and a husband.
2, I take it as a compliment that I was mistaken several times as a member of your staff on my flight... time to remove my scarf :)
2," I'm glad 1K means something, lol!"
2, I was able to get a seat on earlier flight sfo to ind.  Can you add me to 6pm ord to IND?
2, Yes. Luckily I was there.
2, can you please follow for a DM?
2, I was just calling the Global Services help desk so via phone.
2," on final. Pls don't let my connection leave!!!Conf# NPBHD0 http://t.co/eWXwXiDTfX"
2, how much does a ski bag cost to check?  Bag contains 1 pair is skis and one pair of poles
2,  no thanks
2, I got it now. Wouldn't let me log on with my email. Thx. Here's hoping for dtw-ase without issue today
2, lounge @ #Heathrow Used by @AirNZUSA http://t.co/6hJucP694l
2, my dad booked through orbitz and due to weather he can't make it to the airport. Can you help him?
2, #787 to begin Newark-London Heathrow route on May 6 @PANYNJ @BoeingAirplanes @FroschTravel http://t.co/RdJ1MwFLg1
2, any last minute flight deals for your cute little #frequentflyer ??? :)))) my Friday flight was Cancelled Flightled!!
2, Hi have a question re future Flight Booking Problems. DUB-JAC 29/9 JAC-LAX 8/10 LAX-DUB 13/10. I'm *G. What is checked bag allowance for JAC-LAX?
2, 757 N33103 taxies @bhx_official departing as UA26 to Newark Liberty Airport http://t.co/IALiCEH2FT
2, First Officer of UA 1514 checking our 757 prior to departure from EWR yesterday while on his cell. Safety ??? http://t.co/1TFH2v0a7z
2, lets do that can you email boarding pass?
2,“: @Addair  We hope you don't miss your connection. For help with re-Flight Booking Problems please Follow us &amp; DM your confirmation. ^CP”done thx
2, now arrives LAX @ 8:03 am
2, we are trying to go as far away from King'sCollegeLondon as possible for #charity today. Would you help us ? #jailbreak #RAG
2, @paigeworthy : page United values your tweet b/c it's so rare that they receive tweets complimenting their service...most are fake.
2," If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh"
2,. I took a screenshot and emailed it to myself. Let's DM and figure this out.
2," @SCVPools Please call me at 310-795-2210."
2," I have a voucher that expires next week, can I get an extension on it before it expires?"
2, you know what would be awesome? Providing us with complimentary entertainment on your flights. Especially those longer than 6 hours.
2, San Diego to Chicago. Leaving at 6:15 am tomorrow
2, its available online I just can't figure out how to do it to guarantee same flight
2, you need to follow me so I can dm you to give you the info
2, yea I saw that I'm moving to China and have 5-6 bags will pay whatever but wanted to make sure it was ok to bring that many
2, Sure.  Follow for a sec and I will.
2," airlines.On flight UA 1669.Need to make UA 3781.Can u hold the plane for us?"
2, Will the airline refuse my Canadian passport with less than 6 months remaining validity? Going to US.
2, what time should I arrive at the airport for my 6:15 am domestic flight out of San Diego?
2, #767 taxing in at #ORD @fly2ohare @AirlineGeeks #avgeek http://t.co/uPocMmuLUN
2, I am going to a service desk now to see what the options are.
2," I have such a love hate relationship with you. Some days you're good, the others you are so terribly awful its saddening"
2, How can I verify if wheelchair assistance has been requested for my next flight?
2,I left my dildo on the plane is there any way for me to get it back? 
2, I have a question about my interview process I had only one interview but was the last person is that good or bad
2, landing in Chicago - saw it once we were already airborne.
2, it's done.  If you do something to make up for it I'll tweet that too.
2, Terminal 1 gate B3. Flt 1299. Then take her to Terminal 5. Gate M13. Swiss Air LX009
2, any chance you'll ever do CPUs on your JFK-LAX like ?
2," Yes, filled out the form last year. Don't have case number handy. Guess I'm not cut out for the historical society afterall"
2, I just had an interview how long does it take before you hear back
2," (2/2) I have their name (boarding pass was in there, too).  I think they might really need this. Any ideas?"
2, - sitting in seat 10D on a flight back from Vegas to Chicago.  Someone left a folder that looks important in the seat pocket. (1/2)
2, please tell me I'm going to make my connecting flight from O'hare to #STL #SouthBendINWhere 🙏 http://t.co/qGwK10dEwv
2, Lindsay and ??.  Darn.  Terrible memory on my part.  I know they are headed back to IAD and then PIT tonight.
2," OK, thanks for the clarification."
2, as a million mile flier I'm embarrassed to ask how long ago his launched?
2, how long does it take for customer feedback to respond to a complaint?
2, or frontier ... http://t.co/n8WiNFu6C5
2," FYI, went through this on similar flight last week."
2, assume those benefits only apply to my own reservation. Any way my partner (on diff res) can use them? Can we combine res?
2, or us air: http://t.co/Eis9hcNPrO
2," uhuh.Group trying to get out of Nashville and into IAD today instead of tomorrow,why be preemptive though... https://t.co/yBv0xaowKv"
2," blood services, make your appt. today! 18009174929 http://t.co/6UXwPaduGS"
2," Not waiving change fees with the snow storm coming tomorrow? IAD is under Winter Storm warning tomorrow already, what's up?"
2, yes! I'll be sending an email to customer service today.
2, this is for a check-in luggage. Employee told me not to include wheels in the dimensions.
2, dmangen@visualclubconcepts.com
2," if I had a ticket refunded which I purchased, for my brother to fly...could I then used the refunded credit for me to fly? Respond"
