,category,clean_text
391,1,@crysturner That will be my last day of work.  I leave for Wenzhou during the last week of June 
392,1,@ashleygoldberg Looks very cozy - love all the natural light. 
393,1,@beatleslove0 @dookie1293 Im sure am! They couldnt have picked anyone better besides #GreenDay and Will Ferrell 
394,1,in search of lunch 
395,1,@faxmachine yep. I am riding the wave! Nice to be here 
396,1,"@TornadoHunt  I was number 1,000!!! Do I win a free tornado??? "
397,1,Back twitterland 
398,1,"Ok reboot fixed it, no idea wtf that was all about. Weird. I have music again, world order restored "
399,1,"@pixlanim8r Haha just read your thing now, I haven't seen any grandma's, but I took a photo of a mom wearing it, she looked young though "
400,1,@sellington already at the sechselï¿½utenplatz? 
401,1,@VeePinku That one's so cute! I got the desktop calander and I enjoy seeing that cute yet sexy Ayu 
402,1,@fossiloflife One of the reasons we running a poll over here http://is.gd/t5oS ..though we don't mind twitter and FB as such 
403,1,"@asiadevinyl hahaha, sorry, sweetheart, couldn't resist i love norris jokes "
404,1,Just got home from work not long ago. What a long exhausting day! It was good though. Made good money.  about to chill with wyatt
405,1,http://twitpic.com/3jule - monkey business 
406,1,"@xsethsownstarx &gt;&gt;also a strange bit uneasy.  I can be flypaper for freaks, you know. "
407,1,@PinkAvenue morning Pink 
408,1,"nursery, flower picking with the fam, then core "
409,1,"i love LIFO and FIFO. like, the words. not the actual thing. "
410,1,@kikila Yeah you too 
411,1,@Chisstwitt If only eh! Wish I had my own Private Jet! Ooooh my folks love Cowbridge  x
412,1,time to go to bed zZzz.... bye hope u all have a great weekend 
413,1,im like wide awakeeeeee. waiting for supernatural 
414,1,got to see 2 of my favorite guys back on long island  heading back to the city tomorrow or monday to be with the boyfriend! &lt;3
415,1,@iamgaberosales i edited yours na 
416,1,"Had a BLAST this weekend with my sweet girls in Vancouver, watching my awesome Celtic lads... AND I got to see Alissa! Now I'm home "
417,1,And she just left  safe to say best weekend ever might happen again next week too  &lt;(' '&lt;)Vega(&gt;' ')&gt;
418,1,"@Mlss0 Oh man! More time in Mexico? So terrible!    Just kidding, hope everything works out okay."
419,1,when i get home i will be uploading some videos that i recorded becuase i am on dialup and i can't upload videos up here ok see ya 
420,1,@BaiyuChen LOL YAY! Meow  (That's Toby saying Thanks  )
421,1,"what a lazy sunday! am thinking of studying.. but i'm lying in bed, reading. and surfing the net. heh. "
422,1,"@sammyburgess91 it doesnt let me send you a direct message somehow, im goooood! and you "
423,1,@LWinthorpe and like every eveningmcrude is gearing up as the pre-mkt in Europe approaches 
424,1,Prism is the MY nEW wEBTOP.. mozilla labs rocks my world... 
425,1,"@Red1086 if old people wave their hands at you, let me know. "
426,1,"just got it, proper knackered! and fair tipsssssey! "
427,1, goodnight
428,1,@MerelMystery England (Just outside Manchester to be precise) 
429,1,reclaimed my T 
430,1,@ddlovato I have always wanted to open one to see if the alarm does sound haha 
431,1,K finally off to bed. G'night tweeps.  
432,1,@mileycyrus i hope you enjoy italy and hope you have a blast when you come over here to london. you've got a lot of fans over here 
433,1,Any artist online wanting to feature on a song? In the mood to collab 
434,1,@bloggernott I am due in three weeks  normally I would jump at chance to work on new project with new ppl... But pretty covered up now.
435,1,@cassjenkins Im enjoying 1 with Ty and welch right now  Do they have them there?!
436,1,"@kokoe2 thanks for helping me clarify...the Daily Grommet feature on ZoomAlbum is at noon est, so 9am pst "
437,1,@punkyandy it's a lovely saturday to watch tv shows 
438,1,@MissShuganah Your avatar 'mockingly' self screaming in horror at the 'pastiche kitsch' of real horror.  Good morning sweetie.
439,1,@Jason25329 aww.. So did you cry when the dog died? 
440,1,Almost finished with my outline! YAY 
441,1,changed my username...my Godmother used to call me &quot;cartoon&quot; and I think it's quite original by the way  
442,1,@stfallen as true as that sentiment is TBH I thought you'd recognise where that one was from 
443,1,just wondering abt crazy idea... but it's totally possible 
444,1,"@Ponyy lol yeahh, hey are u any good at hair or makeup? "
445,1,@satalite It's up to @chicklet7 where i get it done 
446,1,@directlee @yehudaberg  I love ur omer tips  its nice.  I want Yehuda to twitter the daily tuneups.  its quicker and faster!
447,1,@IrCheryl HI CHERYL 
448,1,"@maluhbing ooh, you trying to seduce me? hahaha. we'll make it happen "
449,1,"@krissysalisbury Morning, that's not mean, that's just smart "
450,1,Can't believe it's passed midnight...time for bed!  Busy week ahead! Nite Tweeps! 
451,1,@nsquare thank you  things here are good.
452,1,Nahh. I wouldn't get in trouble.  I never ever drink...
453,1,The Queen (U.N.I.T.Y) liked the new hair cut FTW! Good stuff 
454,1,"happy, cause boyfriend will come over and tuck me in tonight "
455,1,"@plasticmind if he just bought you a license for tweetie, it was payback for you buying eventbox and you're both very kind "
456,1,@tommcfly YOU'RE BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACK!  xxxxx
457,1,I guess a brief walk on Telegraph Ave will be ok  #newmachine
458,1,Hello @issbtay how are you 
459,1,@giannicash i saw a piece of that movie...loved it 
460,1,"SUN,  wahoo, hot sat out here sneaking a break while the boss is away, "
461,1,@RussellBfan90 Of course!! 
462,1,dude where is my car ??? 
463,1,"@greenshines si, por favor!! "
464,1,@chinnarin where where show mee! 
465,1,"@Goleudy Works great, I enjoy it. It's just I get a little excited when it gets close to having a week off "
466,1,"@Loebstar hahahaha, only douchebags don't understand the awesomeness of the word douchebag "
467,1,"@davidarchie just wanna ask are you at the AI on the finals night? i didnt notice you, LOL. God Speed ^__________^ pls reply soon. "
468,1,"@_dadondiva it WAS looking a hot ass mess, but he got it mowed today  lol"
469,1,"@Minervity lol. Too modest. Well, whatever you're doing, keep it up! "
470,1,says had a great time with great friends...thanks Junn and Maru sa uulitin  http://plurk.com/p/uhjzk
471,1,&amp; more #&lt;3criminy cuteness! http://tinyurl.com/cd8yab #sinfest 
472,1,@officialTila yeah twitter is a lot of fun babe... especially when you've got ppl to talk to! lol &amp; that sounds Goooooood lol 
473,1,In the city with erin for the day  any suggestions as to where we should go for lunch?
474,1,Just bought some more Oreos today. Excited to eat them tomorrow 
475,1,how wrong is for a woman to expect the man to create the world she wants than to create it herself??  from my english school book!! cool 
476,1,@MussoMitchel I DEMANDED. newyorkkk ;) what's your favority candy? reply please? &lt;3 
477,1,@cookerteacher Sorry man.  That's one of the few things I don't give out....yet.  
478,1,@KenGillett take meeeeeeeeeeeeeee I wanna see da falls and party 
479,1,"@cindylu heh, I though about that, too. I would have taken a picture if there were numbered candles "
480,1,We &lt;3 Richard 
481,1,@movieho hahaha 
482,1,Almost died about ten times today! Thanks Jen. Lmao. 
483,1,"On my way home from Drews party , freaking rockstars for surrre "
484,1,@Meteora20 Hey  I'm fine thx and how are you?
485,1,"@poppytalk oh, no worries!!  Thank you!!"
486,1,Waiting for the T to get to Fenway... Will Tweet game updates 
487,1,"@kylieann9280 @kyleandjackieo rove was so insincere about don lane...btw, pj don's son...very hot! Me likey!  x"
488,1,Back to designing the wind energy conference brochure. Lots of bits and pieces to keep me busy today 
489,1,@LaurenGestaten hey! welcome  I'm also very new to this!it feels like a slow chatroom
490,1,CONGRATULATIONS MY LOVELIES 2PM  YAY MUBANK WIN~
491,1,Prepping for prom 
492,1,"Wow, where did the weekend go? It was a good one: my work put on a baby shower for The Mrs. &amp; I; we hosted a Saturday party; Wings win.  "
493,1,@erezmizrachi @mominisrael thanks 
494,1,"@LilPecan We people? I'm just an amateur Ark builder, no political affiliation. All are welcome "
495,1,@Jessica_V_ Thk Your message is giming me even more push to to that 
496,1,at home had a fun morning today 
497,1,"@MrAdEdwards LOL, I think it's cute! It 's not something that I do on my own; its a service I signed up for "
498,1,Looks like I'm #5 on this list of &quot;100+ Incredible Twitter Backgrounds&quot; http://tr.im/lkGI 
499,1,tommorow's my first day of work! wish me the best 
500,1,"@dannylohner Nice avatar. But, Gene Simmons called. He wants his tongue back! "
501,1,mcfly gig last nightt omg it was amazin didnt sit down through the whole thing  mcfly did you see me and ma best mate we were in tutus
502,1,sitting on the couch at home 
503,1,"Hello, Twitter.  Man, I missed my laptop."
504,1,@NicoleVicious *ish tacklehugged and tacklehugs back!* Welcome! 
505,1,@paigechaos Good for you.  Sucks that you went through that though.
506,1,@Danielle_Jane14 okay well then now i don't feel so bad lmao 
507,1,@chinni2487 who'd have imagined that... 2-3 months before 
508,1,is playing FTC's Stage One (Fairfield Theater) TONIGHT @ 8pm w/the Tim Blane Band. I would love to see all your lovely faces tonight 
509,1,@IAMtheCOMMODORE you guys were absolutely amazing today. theres no better way to say it 
510,1,@katiedanielle he is adorable!  loved your prom pics! 
511,1,"Oh My God!! AMAZING!!!! Best experience of my life @Pink YOU ROCK!!!!!!!!! Thank you soo much, awesome show! see u again in August "
512,1,Good morning twitterworld! 5 more days till the love OF my life comes home! YAY!!! even the rain cant damper this mood 
513,1,@MerCuriosJewels Wonderful trip!  Read all 4 Twilight novels.  Completely all consuming and engrossing.  Kinda sad to be done. 
514,1,@jillzaa thanx! 
515,1,Only 2 tubes of blood taken... My new (low) record since August last year 
516,1,Just got back from Tasmania - had an awesome time 
517,1,@MaggieIsAmazing Sounds exciting  I'm the single mother of a two year old and an interior designer
518,1,"@jshe If that's the thing i think you're thinking of, then i think i have "
519,1,finally going to bed! I have a busy Elmo/Sea world filled day 2morrow! Been planning for a mth. Hopefully everything goes smooth! 
520,1,@blurtit thank you for answering my question. 
521,1,"@Akelaa Ok, I have bites all over, it's hot, we're just friends, I'm miserable. Better? "
522,1,Eating pasta and meatballs for brekky 
523,1,"it's time again...too bad, but it's 1 am and I'm about to fall asleep  Thx to all of you for your generous p... ? http://blip.fm/~5ehzy"
524,1,"if you arent already follow @gfalcone601 she deserves to be followed! and she is nearly at 10,000 followers so be quick!!  x"
525,1,@xMrsEfron today it's the final one but i already saw it last week too haha  i hate that vanessa person btw she's so fake .
526,1,@missminika let us know where in the city where you'll be @!  
527,1,"&quot;We are here on earth to do good for others. What the others are here for, I don't know&quot;  W. H. Auden"
528,1,&quot;Mamma Who Bore Me&quot; hat es mir echt angetan.  90210 lï¿½sst grï¿½ï¿½en. ^^
529,1,heading up to orange county for a mini spa day to celebrate end of semester with tara! yay 
530,1,Enjoying the long weekend by doing absolutely s*** all 
531,1,Gotta be at church by ten for camera meeting  Finally!! =D lol
532,1,Finally starting to get the hang of this thing  yay!
533,1,@Listersmate yes it is.. although I sold that specific company a few years ago 
534,1,"#oslibeu09 Nick winding up.  We're on next.  Back in 20 mins,or earlier if we bomb "
535,1,Waatching perfect Sunday afternoon movie... Madagascar 2... I like to move it move it 
536,1,@vegankimber but I dont always do such a great job of it! 
537,1,Of to photograph Highpreformance boat.  Action
538,1,@atebits waiting impatiently 
539,1,about to go to sleep... got work 2morrow 
540,1,"I am regretting the intensity of this morning's gym excursion... need some advil, a masseuse &amp; some Dove dark chocolate "
541,1,"loves earthquakes, loves warm breezy nights &amp; falling asleep the candles in her room everywhere, just need smelly good incense "
542,1,@jordanknight Have fun JK!! Thanks for checkin in with us often!!  We love you!!  
543,1,@dougiemcfly yell something like angelina jolie's on the tele! worked with my dog 
544,1,1.5 hrs left of work and I am done for the day! 
545,1,"@ sirpengi I will try, thanks! I was mad about the number of files Picasa for Windows was creating in every folder: I like tidy things. "
